"TILL_RECEIPT_NUMBER","sales","cost","quantity","CU_GENDER","CU_AGE_RANGE","CUSTOMER_TYPE","sausage","sweetgoods","housewares","sandwiches","health","beauty","servicemeat","bottles","pizza","bakeoff","magazines","cheese","cake"
154960.00,13.48,2.13,5,"F
","50-59","CUSTOMER",0.00,5.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
154964.00,12.58,10.04,10,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00
154965.00,25.21,12.93,3,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
154966.00,18.19,16.16,9,"M
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00
154973.00,17.34,11.24,8,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
154974.00,12.07,9.09,3,"M
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
154977.00,23.17,10.24,5,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00
154978.00,13.20,5.91,3,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
154986.00,9.28,10.61,4,"M
","Under 19","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
154987.00,50.95,60.48,24,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00,0.00
154989.00,10.38,9.36,5,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00
154992.00,13.32,6.85,5,"F
","30-39","CUSTOMER",0.00,0.00,0.00,4.99,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00
154994.00,16.98,12.70,4,"M
","30-39","CUSTOMER",0.00,0.00,0.00,11.99,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
154996.00,49.39,44.94,20,"M
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,5.99,0.00,0.00,0.00
155001.00,15.71,11.16,6,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.28,0.00,0.00
155002.00,13.11,9.00,5,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.40,0.00,0.00,0.00,0.00,0.00
155009.00,72.77,32.49,27,"M
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,5.99,0.00,0.00
155012.00,0.00,0.00,1,"M
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155013.00,14.32,15.28,5,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
155019.00,0.00,0.00,1,"F
","Under 19","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155021.00,17.10,17.74,7,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.20,0.00,0.00,0.00,0.00,0.00
155022.00,44.84,28.36,10,"F
","50-59","CUSTOMER",0.00,5.59,0.00,0.00,0.00,0.00,0.00,4.80,0.00,9.28,0.00,0.00,0.00
155028.00,15.38,10.14,5,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155031.00,34.52,8.95,2,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155032.00,11.62,3.65,2,"M
","60+","CUSTOMER",6.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155034.00,5.49,3.87,1,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155035.00,9.49,8.13,1,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155036.00,43.56,25.98,6,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,2.81,0.00,0.00,0.00,6.99,0.00,0.00
155038.00,34.56,25.83,9,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
155041.00,16.93,18.43,9,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,4.98
155044.00,3.32,4.38,4,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
155045.00,49.89,42.12,3,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.20,0.00,0.00,0.00,0.00,0.00
155048.00,21.47,14.78,3,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,4.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155049.00,92.93,48.65,25,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.49
155055.00,18.49,48.41,4,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155056.00,27.31,45.91,6,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155061.00,27.60,34.93,8,"M
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,6.94,0.20,0.00,0.00,0.00,0.00,0.00
155063.00,7.00,0.17,2,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00
155065.00,13.80,9.57,6,"M
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,8.99,0.00,0.00,0.00,0.00
155070.00,22.47,21.69,3,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155072.00,28.43,20.23,7,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,0.00,0.00,0.00,0.00,0.00
155073.00,4.13,5.11,2,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155074.00,4.15,1.49,3,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155075.00,29.96,20.06,5,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,9.99,0.00,0.00,0.00
155076.00,18.98,3.22,3,"F
","30-39","CUSTOMER",0.00,2.00,0.00,16.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155077.00,13.68,21.00,8,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,3.99,0.00,0.00,0.00
155078.00,26.70,10.87,8,"F
","30-39","CUSTOMER",0.00,0.00,0.00,6.99,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00
155079.00,11.36,6.97,2,"M
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155085.00,-17.34,-8.82,1,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155089.00,0.00,0.00,1,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155090.00,80.99,39.94,3,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155096.00,26.46,15.05,12,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00
155098.00,86.67,58.48,17,"F
","50-59","CUSTOMER",10.43,0.00,0.00,0.00,0.00,0.00,0.00,1.30,0.00,0.00,0.00,0.00,0.00
155101.00,49.71,38.92,13,"M
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.40,0.00,0.00,0.00,0.00,0.00
155103.00,25.76,8.41,3,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155108.00,30.56,8.90,4,"M
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00
155109.00,37.02,46.63,9,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,11.99,0.00,0.00,0.00,0.00,0.00,4.90,0.00
155113.00,35.85,5.29,8,"F
","30-39","CUSTOMER",0.00,0.00,0.00,4.99,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00
155117.00,17.20,11.62,11,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00
155122.00,9.99,7.50,1,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155125.00,69.02,42.76,19,"M
","Under 19","CUSTOMER",7.03,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,12.00
155126.00,12.61,10.86,5,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00
155128.00,11.63,11.65,4,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00
155130.00,0.00,0.00,1,"F
","Under 19","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155132.00,12.57,5.92,4,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155138.00,23.16,17.62,7,"F
","Under 19","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155140.00,9.27,8.46,3,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00
155141.00,59.94,21.87,15,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00
155142.00,19.14,10.61,5,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.40,7.99,0.00,0.00,0.00,0.00
155146.00,31.37,20.46,9,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.05,0.00,0.00,0.00,0.00,0.00
155152.00,19.30,13.20,10,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,15.99,-15.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00
155154.00,26.63,18.12,10,"M
","Under 19","CUSTOMER",6.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155158.00,17.97,13.83,1,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155163.00,15.98,10.90,4,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155165.00,0.00,0.00,1,"F
","Under 19","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155166.00,0.00,0.00,3,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155167.00,-7.99,-5.22,1,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155175.00,19.96,10.79,4,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155181.00,3.32,4.38,4,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
155182.00,21.92,7.74,9,"F
","Under 19","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00
155188.00,14.00,10.39,4,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,0.00,0.00,0.00,0.00,0.00
155204.00,10.96,10.72,2,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155205.00,8.99,4.12,1,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.99,0.00,0.00,0.00,0.00
155206.00,38.93,24.04,9,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155208.00,59.11,44.89,24,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.40,0.00,0.00,0.00,0.00,0.00
155210.00,49.75,36.16,18,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,3.79,0.00,0.25,0.00,0.00,0.00,0.00,0.00
155216.00,27.49,14.12,8,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
155219.00,27.98,10.76,4,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155223.00,49.78,31.22,9,"F
","30-39","CUSTOMER",7.96,0.00,0.00,0.00,0.00,0.00,0.00,1.60,0.00,0.00,0.00,0.00,0.00
155225.00,11.06,10.21,2,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155228.00,14.68,12.22,6,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00
155229.00,0.00,0.00,1,"M
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155234.00,19.43,19.37,7,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
155240.00,18.34,8.17,5,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155243.00,9.59,6.14,2,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155248.00,10.00,1.00,4,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155249.00,3.99,0.72,1,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.99,0.00,0.00,0.00
155252.00,55.54,25.86,10,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,5.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155255.00,0.00,0.00,1,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155256.00,61.72,47.67,16,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,9.98,0.00
155258.00,16.05,12.66,4,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155260.00,19.95,0.03,3,"M
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155261.00,184.73,116.92,32,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,17.98,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00
155263.00,0.00,0.00,1,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155264.00,43.46,46.03,10,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,5.07,0.00,0.00,0.00,0.00,0.00,0.00
155269.00,7.99,0.01,1,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155272.00,8.40,8.16,1,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,8.40,0.00,0.00,0.00,0.00,0.00,0.00
155273.00,63.95,29.27,5,"M
","Under 19","CUSTOMER",0.00,0.00,52.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155277.00,11.60,8.92,7,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
155278.00,14.30,9.38,6,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,5.99
155283.00,48.47,33.12,11,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,8.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155289.00,23.05,19.60,5,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.99,0.00,0.00
155292.00,30.62,23.31,7,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155293.00,5.29,0.61,2,"M
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155295.00,33.96,29.60,8,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155298.00,35.94,33.47,6,"M
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155299.00,7.08,8.76,1,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155300.00,44.97,35.30,2,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155301.00,28.96,15.79,8,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155302.00,16.99,18.76,5,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155303.00,43.52,26.35,10,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.49,0.00
155306.00,28.44,11.21,10,"M
","30-39","CUSTOMER",0.00,0.00,0.00,4.99,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00
155307.00,43.08,34.17,11,"M
","Under 19","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00
155308.00,-5.99,-2.99,1,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155309.00,-9.99999999999979e-03,-1.00,3,"M
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155315.00,30.69,7.24,12,"F
","40-49","CUSTOMER",0.00,5.49,0.00,18.98,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00
155317.00,54.26,69.64,17,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
155322.00,5.99,3.89,1,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.99,0.00,0.00
155326.00,25.36,12.86,6,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155330.00,14.39,11.57,6,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00
155332.00,11.28,17.86,2,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.29,0.00
155333.00,22.14,15.63,5,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155335.00,69.12,23.57,9,"M
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.99
155336.00,30.50,23.59,9,"M
","Under 19","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00
155339.00,0.00,0.00,2,"F
","Under 19","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155344.00,24.91,17.70,10,"F
","50-59","CUSTOMER",0.00,4.29,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00
155345.00,43.48,30.34,18,"M
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00,0.00
155346.00,49.97,33.54,9,"M
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155351.00,15.92,12.07,4,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155353.00,0.00,0.00,1,"M
","Under 19","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155354.00,75.72,52.76,10,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155355.00,3.69,2.02,3,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155356.00,29.76,25.34,6,"F
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.99,0.00,0.00,0.00,0.00
155357.00,44.42,29.63,13,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.45,0.00,0.00,0.00,0.00,0.00
155359.00,22.93,19.48,7,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155364.00,32.28,22.35,10,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00
155368.00,90.31,64.18,21,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.00,0.00,0.00
155369.00,59.75,39.52,8,"M
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155370.00,76.03,57.84,23,"F
","20-29","CUSTOMER",0.00,0.00,6.99,0.00,23.66,0.00,0.00,1.80,0.00,0.00,0.00,0.00,0.00
155377.00,11.76,8.24,3,"F
","40-49","CUSTOMER",0.00,0.00,2.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155379.00,14.67,11.73,5,"M
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155383.00,37.46,22.75,10,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
155390.00,9.09,12.32,5,"M
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
155392.00,30.10,22.43,6,"M
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155393.00,21.18,11.55,9,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
155395.00,36.31,30.85,8,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
155399.00,85.54,44.87,24,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00
155401.00,0.00,0.00,1,"M
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155403.00,25.36,27.42,4,"M
","50-59","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00
155404.00,12.22,15.76,9,"M
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00,0.00
155408.00,19.86,25.24,3,"F
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155415.00,14.99,10.55,2,"M
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155419.00,4.99,0.01,1,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155421.00,11.98,9.94,1,"F
","60+","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155425.00,20.44,12.34,7,"F
","30-39","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155426.00,39.03,24.93,10,"F
","20-29","CUSTOMER",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00
155427.00,7.99,5.67,1,"M
","40-49","CUSTOMER",0.00,0.00,0.00,0.00,7.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
